lead_id,email,phone,signup_ts,source_platform,campaign_id,ad_id,opted_into,intent_category,geo_state,device,days_since_signup,total_opens,has_opened,days_since_last_open
L01193,user1193@example.com,+15550001193,2026-04-25,tiktok,camp_tiktok_3,ad_2678,auto_insurance_quiz,insurance,CA,desktop,65,2,1,29
L01194,user1194@example.com,+15550001194,2026-04-05,meta,camp_meta_6,ad_9880,solar_savings_quote,home_services,TX,mobile,85,2,1,85
L01195,user1195@example.com,+15550001195,2026-05-30,meta,camp_meta_6,ad_9509,personal_loan_calc,finance,AZ,desktop,30,3,1,30
L01196,user1196@example.com,+15550001196,2025-06-30,tiktok,camp_tiktok_5,ad_2201,health_ins_compare,insurance,AZ,tablet,364,2,1,100
L01197,user1197@example.com,+15550001197,2026-02-05,taboola,camp_taboola_2,ad_8007,roofing_estimate,home_services,TX,desktop,144,2,1,53
L01198,user1198@example.com,+15550001198,2025-07-08,meta,camp_meta_5,ad_8749,personal_loan_calc,finance,NC,desktop,356,3,1,200
L01199,user1199@example.com,+15550001199,2026-04-23,tiktok,camp_tiktok_2,ad_6320,supplement_trial,health,FL,desktop,67,0,0,67
L01200,user1200@example.com,+15550001200,2026-01-10,tiktok,camp_tiktok_8,ad_2237,mortgage_refi_quiz,finance,IL,tablet,170,3,1,63
L01201,user1201@example.com,+15550001201,2025-09-04,google_search,camp_google_search_5,ad_9369,roofing_estimate,home_services,GA,mobile,298,0,0,298
L01202,user1202@example.com,+15550001202,2026-05-30,tiktok,camp_tiktok_8,ad_3711,weight_loss_guide,health,OH,mobile,30,2,1,30
L01203,user1203@example.com,+15550001203,2026-02-20,taboola,camp_taboola_8,ad_8854,hvac_tuneup_offer,home_services,AZ,mobile,129,2,1,51
L01204,user1204@example.com,+15550001204,2025-12-20,tiktok,camp_tiktok_5,ad_5611,keto_meal_plan,health,CA,tablet,191,2,1,99
L01205,user1205@example.com,+15550001205,2026-05-19,tiktok,camp_tiktok_6,ad_2314,solar_savings_quote,home_services,TX,mobile,41,0,0,41
L01206,user1206@example.com,+15550001206,2026-04-28,tiktok,camp_tiktok_5,ad_1515,win_iphone_giveaway,sweepstakes,OH,desktop,62,2,1,62
L01207,user1207@example.com,+15550001207,2026-01-18,tiktok,camp_tiktok_1,ad_6690,roofing_estimate,home_services,NC,mobile,162,1,1,69
L01208,user1208@example.com,+15550001208,2026-03-26,meta,camp_meta_6,ad_1802,debt_relief_guide,finance,GA,desktop,95,0,0,95
L01209,user1209@example.com,+15550001209,2025-10-23,google_search,camp_google_search_2,ad_7417,mortgage_refi_quiz,finance,FL,mobile,249,0,0,249
L01210,user1210@example.com,+15550001210,2025-07-03,tiktok,camp_tiktok_8,ad_2232,solar_savings_quote,home_services,PA,tablet,361,3,1,187
L01211,user1211@example.com,+15550001211,2026-03-14,taboola,camp_taboola_7,ad_4112,weight_loss_guide,health,NC,tablet,107,2,1,102
L01212,user1212@example.com,+15550001212,2025-09-28,meta,camp_meta_5,ad_9493,keto_meal_plan,health,OH,desktop,274,2,1,91
L01213,user1213@example.com,+15550001213,2026-04-17,taboola,camp_taboola_3,ad_1465,debt_relief_guide,finance,CA,desktop,73,3,1,61
L01214,user1214@example.com,+15550001214,2026-05-09,google_search,camp_google_search_6,ad_7591,mortgage_refi_quiz,finance,NY,tablet,51,1,1,51
L01215,user1215@example.com,+15550001215,2026-05-06,tiktok,camp_tiktok_3,ad_9542,hvac_tuneup_offer,home_services,OH,desktop,54,1,1,54
L01216,user1216@example.com,+15550001216,2025-10-21,taboola,camp_taboola_8,ad_6140,hvac_tuneup_offer,home_services,NC,tablet,251,2,1,89
L01217,user1217@example.com,+15550001217,2025-08-31,meta,camp_meta_8,ad_1908,win_iphone_giveaway,sweepstakes,IL,tablet,302,1,1,161
L01218,user1218@example.com,+15550001218,2026-06-19,meta,camp_meta_1,ad_8646,win_iphone_giveaway,sweepstakes,IL,tablet,10,1,1,10
L01219,user1219@example.com,+15550001219,2026-06-22,tiktok,camp_tiktok_6,ad_9379,auto_insurance_quiz,insurance,GA,desktop,7,2,1,7
L01220,user1220@example.com,+15550001220,2025-11-26,tiktok,camp_tiktok_7,ad_7665,win_iphone_giveaway,sweepstakes,FL,tablet,215,1,1,84
L01221,user1221@example.com,+15550001221,2025-09-08,taboola,camp_taboola_1,ad_4618,hvac_tuneup_offer,home_services,GA,mobile,294,3,1,177
L01222,user1222@example.com,+15550001222,2026-01-12,tiktok,camp_tiktok_8,ad_9619,debt_relief_guide,finance,AZ,mobile,168,2,1,90
L01223,user1223@example.com,+15550001223,2026-01-09,google_search,camp_google_search_1,ad_2370,500_giftcard_sweeps,sweepstakes,TX,desktop,171,1,1,144
L01224,user1224@example.com,+15550001224,2025-10-26,tiktok,camp_tiktok_2,ad_4822,mortgage_refi_quiz,finance,TX,mobile,246,2,1,67
L01225,user1225@example.com,+15550001225,2025-11-19,google_search,camp_google_search_3,ad_2143,auto_insurance_quiz,insurance,OH,tablet,222,2,1,68
L01226,user1226@example.com,+15550001226,2026-01-23,tiktok,camp_tiktok_6,ad_5389,supplement_trial,health,FL,mobile,157,4,1,112
L01227,user1227@example.com,+15550001227,2026-05-29,tiktok,camp_tiktok_3,ad_6451,500_giftcard_sweeps,sweepstakes,AZ,tablet,31,3,1,7
L01228,user1228@example.com,+15550001228,2026-02-21,meta,camp_meta_7,ad_9939,mortgage_refi_quiz,finance,NY,mobile,128,2,1,104
L01229,user1229@example.com,+15550001229,2025-11-07,tiktok,camp_tiktok_3,ad_6934,mortgage_refi_quiz,finance,FL,desktop,234,1,1,60
L01230,user1230@example.com,+15550001230,2025-07-03,tiktok,camp_tiktok_2,ad_9609,keto_meal_plan,health,AZ,tablet,361,5,1,167
L01231,user1231@example.com,+15550001231,2025-08-06,google_search,camp_google_search_6,ad_3201,auto_insurance_quiz,insurance,GA,tablet,327,3,1,153
L01232,user1232@example.com,+15550001232,2025-07-25,tiktok,camp_tiktok_8,ad_6866,weight_loss_guide,health,NY,tablet,339,2,1,119
L01233,user1233@example.com,+15550001233,2025-12-05,meta,camp_meta_4,ad_2063,weight_loss_guide,health,FL,desktop,206,3,1,140
L01234,user1234@example.com,+15550001234,2026-02-01,tiktok,camp_tiktok_1,ad_5651,hvac_tuneup_offer,home_services,TX,desktop,148,2,1,58
L01235,user1235@example.com,+15550001235,2026-02-08,meta,camp_meta_3,ad_1316,weight_loss_guide,health,IL,mobile,141,2,1,60
L01236,user1236@example.com,+15550001236,2025-09-09,tiktok,camp_tiktok_2,ad_4632,weight_loss_guide,health,NY,mobile,293,1,1,75
L01237,user1237@example.com,+15550001237,2026-06-09,tiktok,camp_tiktok_2,ad_1509,keto_meal_plan,health,TX,desktop,20,2,1,20
L01238,user1238@example.com,+15550001238,2026-01-22,meta,camp_meta_3,ad_9701,health_ins_compare,insurance,NY,mobile,158,1,1,84
L01239,user1239@example.com,+15550001239,2025-11-24,google_search,camp_google_search_4,ad_1417,mortgage_refi_quiz,finance,IL,tablet,217,5,1,101
L01240,user1240@example.com,+15550001240,2025-10-21,meta,camp_meta_8,ad_7396,keto_meal_plan,health,TX,tablet,251,2,1,123
L01241,user1241@example.com,+15550001241,2026-01-29,google_search,camp_google_search_8,ad_2661,weight_loss_guide,health,AZ,desktop,151,3,1,93
L01242,user1242@example.com,+15550001242,2025-07-05,tiktok,camp_tiktok_7,ad_3286,weight_loss_guide,health,OH,tablet,359,2,1,189
L01243,user1243@example.com,+15550001243,2026-01-08,google_search,camp_google_search_1,ad_9473,win_iphone_giveaway,sweepstakes,NC,mobile,172,0,0,172
L01244,user1244@example.com,+15550001244,2025-12-22,meta,camp_meta_1,ad_4811,win_iphone_giveaway,sweepstakes,AZ,tablet,189,1,1,82
L01245,user1245@example.com,+15550001245,2026-01-26,google_search,camp_google_search_8,ad_8314,personal_loan_calc,finance,TX,tablet,154,1,1,48
L01246,user1246@example.com,+15550001246,2025-11-02,meta,camp_meta_7,ad_7063,roofing_estimate,home_services,IL,desktop,239,1,1,77
L01247,user1247@example.com,+15550001247,2026-02-20,meta,camp_meta_8,ad_6817,mortgage_refi_quiz,finance,OH,desktop,129,0,0,129
L01248,user1248@example.com,+15550001248,2026-04-02,taboola,camp_taboola_1,ad_9235,auto_insurance_quiz,insurance,CA,desktop,88,1,1,88
L01249,user1249@example.com,+15550001249,2025-10-28,google_search,camp_google_search_3,ad_2818,win_iphone_giveaway,sweepstakes,GA,tablet,244,6,1,168
L01250,user1250@example.com,+15550001250,2026-06-28,tiktok,camp_tiktok_3,ad_1968,roofing_estimate,home_services,GA,desktop,1,3,1,1
L01251,user1251@example.com,+15550001251,2025-07-01,meta,camp_meta_3,ad_1971,hvac_tuneup_offer,home_services,PA,tablet,363,2,1,129
L01252,user1252@example.com,+15550001252,2025-12-10,meta,camp_meta_5,ad_1894,weight_loss_guide,health,TX,mobile,201,0,0,201
L01253,user1253@example.com,+15550001253,2025-10-30,google_search,camp_google_search_6,ad_4632,hvac_tuneup_offer,home_services,OH,mobile,242,2,1,155
L01254,user1254@example.com,+15550001254,2025-08-13,meta,camp_meta_7,ad_4414,auto_insurance_quiz,insurance,PA,desktop,320,1,1,166
L01255,user1255@example.com,+15550001255,2026-04-07,tiktok,camp_tiktok_7,ad_6864,hvac_tuneup_offer,home_services,FL,mobile,83,2,1,83
L01256,user1256@example.com,+15550001256,2025-12-11,google_search,camp_google_search_6,ad_2902,500_giftcard_sweeps,sweepstakes,CA,mobile,200,4,1,73
L01257,user1257@example.com,+15550001257,2026-02-27,meta,camp_meta_8,ad_6579,weight_loss_guide,health,TX,desktop,122,1,1,43
L01258,user1258@example.com,+15550001258,2026-02-13,tiktok,camp_tiktok_6,ad_7022,mortgage_refi_quiz,finance,TX,tablet,136,1,1,136
L01259,user1259@example.com,+15550001259,2026-02-27,tiktok,camp_tiktok_5,ad_7384,roofing_estimate,home_services,NY,tablet,122,0,0,122
L01260,user1260@example.com,+15550001260,2026-01-28,google_search,camp_google_search_3,ad_4211,mortgage_refi_quiz,finance,AZ,desktop,152,0,0,152
L01261,user1261@example.com,+15550001261,2025-11-20,taboola,camp_taboola_3,ad_5419,supplement_trial,health,NY,desktop,221,3,1,102
L01262,user1262@example.com,+15550001262,2026-05-09,meta,camp_meta_3,ad_4210,life_insurance_quote,insurance,OH,mobile,51,2,1,31
L01263,user1263@example.com,+15550001263,2025-10-13,meta,camp_meta_6,ad_3733,500_giftcard_sweeps,sweepstakes,NY,mobile,259,0,0,259
L01264,user1264@example.com,+15550001264,2026-03-19,taboola,camp_taboola_1,ad_1395,life_insurance_quote,insurance,TX,mobile,102,2,1,46
L01265,user1265@example.com,+15550001265,2025-07-03,google_search,camp_google_search_8,ad_3562,health_ins_compare,insurance,IL,mobile,361,3,1,166
L01266,user1266@example.com,+15550001266,2026-06-29,meta,camp_meta_2,ad_6853,personal_loan_calc,finance,GA,desktop,0,2,1,0
L01267,user1267@example.com,+15550001267,2025-08-04,tiktok,camp_tiktok_2,ad_5494,health_ins_compare,insurance,NY,desktop,329,6,1,95
L01268,user1268@example.com,+15550001268,2025-10-20,meta,camp_meta_6,ad_1209,life_insurance_quote,insurance,NY,tablet,252,4,1,119
L01269,user1269@example.com,+15550001269,2026-01-17,tiktok,camp_tiktok_2,ad_9038,roofing_estimate,home_services,NY,tablet,163,0,0,163
L01270,user1270@example.com,+15550001270,2025-07-10,taboola,camp_taboola_5,ad_6776,win_iphone_giveaway,sweepstakes,AZ,mobile,354,2,1,121
L01271,user1271@example.com,+15550001271,2025-07-14,meta,camp_meta_6,ad_5722,auto_insurance_quiz,insurance,GA,tablet,350,0,0,350
L01272,user1272@example.com,+15550001272,2025-12-19,tiktok,camp_tiktok_1,ad_7462,weight_loss_guide,health,NC,tablet,192,2,1,68
L01273,user1273@example.com,+15550001273,2025-11-03,meta,camp_meta_2,ad_5472,life_insurance_quote,insurance,NC,tablet,238,5,1,74
L01274,user1274@example.com,+15550001274,2025-12-14,google_search,camp_google_search_7,ad_9732,500_giftcard_sweeps,sweepstakes,AZ,mobile,197,2,1,125
L01275,user1275@example.com,+15550001275,2025-09-24,taboola,camp_taboola_2,ad_9524,auto_insurance_quiz,insurance,OH,tablet,278,4,1,161
L01276,user1276@example.com,+15550001276,2026-01-21,meta,camp_meta_1,ad_4924,life_insurance_quote,insurance,NC,tablet,159,2,1,74
L01277,user1277@example.com,+15550001277,2026-01-19,meta,camp_meta_3,ad_5700,debt_relief_guide,finance,FL,mobile,161,0,0,161
L01278,user1278@example.com,+15550001278,2026-05-14,google_search,camp_google_search_8,ad_7011,mortgage_refi_quiz,finance,CA,mobile,46,1,1,25
L01279,user1279@example.com,+15550001279,2025-08-12,google_search,camp_google_search_6,ad_4940,health_ins_compare,insurance,NC,tablet,321,3,1,117
L01280,user1280@example.com,+15550001280,2026-06-13,google_search,camp_google_search_5,ad_2864,health_ins_compare,insurance,AZ,tablet,16,2,1,16
L01281,user1281@example.com,+15550001281,2026-06-09,meta,camp_meta_3,ad_4988,mortgage_refi_quiz,finance,NY,mobile,20,3,1,20
L01282,user1282@example.com,+15550001282,2026-01-02,tiktok,camp_tiktok_5,ad_4192,auto_insurance_quiz,insurance,NY,desktop,178,2,1,44
L01283,user1283@example.com,+15550001283,2026-05-21,taboola,camp_taboola_5,ad_9622,weight_loss_guide,health,NY,tablet,39,3,1,39
L01284,user1284@example.com,+15550001284,2026-04-21,meta,camp_meta_6,ad_5268,hvac_tuneup_offer,home_services,FL,desktop,69,1,1,69
L01285,user1285@example.com,+15550001285,2025-08-15,tiktok,camp_tiktok_1,ad_7716,win_iphone_giveaway,sweepstakes,TX,tablet,318,1,1,123
L01286,user1286@example.com,+15550001286,2026-02-22,meta,camp_meta_3,ad_2620,supplement_trial,health,OH,tablet,127,2,1,105
L01287,user1287@example.com,+15550001287,2025-07-28,google_search,camp_google_search_4,ad_6748,debt_relief_guide,finance,PA,mobile,336,5,1,144
L01288,user1288@example.com,+15550001288,2025-12-25,meta,camp_meta_1,ad_5435,weight_loss_guide,health,OH,tablet,186,1,1,136
L01289,user1289@example.com,+15550001289,2025-12-05,tiktok,camp_tiktok_1,ad_1403,mortgage_refi_quiz,finance,NC,desktop,206,2,1,82
L01290,user1290@example.com,+15550001290,2025-10-11,tiktok,camp_tiktok_1,ad_1934,solar_savings_quote,home_services,NY,desktop,261,4,1,117
L01291,user1291@example.com,+15550001291,2025-09-24,meta,camp_meta_7,ad_1647,supplement_trial,health,CA,desktop,278,2,1,143
L01292,user1292@example.com,+15550001292,2026-02-03,meta,camp_meta_2,ad_3119,health_ins_compare,insurance,PA,desktop,146,0,0,146
L01293,user1293@example.com,+15550001293,2025-07-07,tiktok,camp_tiktok_6,ad_9374,auto_insurance_quiz,insurance,TX,tablet,357,1,1,94
L01294,user1294@example.com,+15550001294,2025-08-06,taboola,camp_taboola_4,ad_4382,personal_loan_calc,finance,PA,tablet,327,3,1,118
L01295,user1295@example.com,+15550001295,2026-05-18,taboola,camp_taboola_7,ad_4818,supplement_trial,health,CA,desktop,42,1,1,17
L01296,user1296@example.com,+15550001296,2025-11-27,tiktok,camp_tiktok_4,ad_2690,auto_insurance_quiz,insurance,NY,mobile,214,3,1,79
L01297,user1297@example.com,+15550001297,2026-01-24,meta,camp_meta_3,ad_2666,personal_loan_calc,finance,NY,tablet,156,5,1,44
L01298,user1298@example.com,+15550001298,2025-12-19,meta,camp_meta_7,ad_1551,personal_loan_calc,finance,OH,desktop,192,3,1,63
L01299,user1299@example.com,+15550001299,2026-03-21,meta,camp_meta_8,ad_5941,supplement_trial,health,NY,tablet,100,3,1,94
L01300,user1300@example.com,+15550001300,2026-01-25,meta,camp_meta_1,ad_1239,keto_meal_plan,health,OH,desktop,155,1,1,52
L01301,user1301@example.com,+15550001301,2026-03-30,taboola,camp_taboola_8,ad_8264,win_iphone_giveaway,sweepstakes,PA,desktop,91,4,1,91
L01302,user1302@example.com,+15550001302,2026-02-22,tiktok,camp_tiktok_2,ad_7431,solar_savings_quote,home_services,FL,desktop,127,0,0,127
L01303,user1303@example.com,+15550001303,2026-02-14,taboola,camp_taboola_2,ad_6861,debt_relief_guide,finance,AZ,desktop,135,3,1,89
L01304,user1304@example.com,+15550001304,2025-07-25,meta,camp_meta_8,ad_1390,weekly_cash_draw,sweepstakes,NY,tablet,339,3,1,202
L01305,user1305@example.com,+15550001305,2025-12-13,tiktok,camp_tiktok_4,ad_3335,roofing_estimate,home_services,GA,tablet,198,2,1,93
L01306,user1306@example.com,+15550001306,2026-01-08,tiktok,camp_tiktok_5,ad_8668,500_giftcard_sweeps,sweepstakes,CA,tablet,172,4,1,106
L01307,user1307@example.com,+15550001307,2026-06-01,meta,camp_meta_1,ad_5943,win_iphone_giveaway,sweepstakes,CA,mobile,28,4,1,28
L01308,user1308@example.com,+15550001308,2025-10-08,tiktok,camp_tiktok_1,ad_5121,auto_insurance_quiz,insurance,NC,desktop,264,2,1,133
L01309,user1309@example.com,+15550001309,2026-06-22,tiktok,camp_tiktok_2,ad_9405,weekly_cash_draw,sweepstakes,CA,desktop,7,3,1,7
L01310,user1310@example.com,+15550001310,2025-07-24,tiktok,camp_tiktok_4,ad_6471,weekly_cash_draw,sweepstakes,AZ,tablet,340,3,1,135
L01311,user1311@example.com,+15550001311,2025-07-26,google_search,camp_google_search_2,ad_1862,roofing_estimate,home_services,PA,desktop,338,2,1,99
L01312,user1312@example.com,+15550001312,2025-11-05,meta,camp_meta_2,ad_7131,weekly_cash_draw,sweepstakes,GA,mobile,236,1,1,78
L01313,user1313@example.com,+15550001313,2025-07-12,meta,camp_meta_8,ad_1160,life_insurance_quote,insurance,NY,tablet,352,0,0,352
L01314,user1314@example.com,+15550001314,2026-06-11,google_search,camp_google_search_4,ad_2002,solar_savings_quote,home_services,NC,tablet,18,2,1,18
L01315,user1315@example.com,+15550001315,2026-03-13,tiktok,camp_tiktok_7,ad_3679,keto_meal_plan,health,GA,tablet,108,2,1,27
L01316,user1316@example.com,+15550001316,2025-12-19,taboola,camp_taboola_5,ad_4428,auto_insurance_quiz,insurance,TX,tablet,192,1,1,158
L01317,user1317@example.com,+15550001317,2025-10-19,meta,camp_meta_2,ad_1422,life_insurance_quote,insurance,AZ,mobile,253,1,1,67
L01318,user1318@example.com,+15550001318,2026-03-03,taboola,camp_taboola_5,ad_8021,keto_meal_plan,health,IL,desktop,118,1,1,118
L01319,user1319@example.com,+15550001319,2025-09-23,meta,camp_meta_5,ad_7344,weight_loss_guide,health,PA,mobile,279,2,1,144
L01320,user1320@example.com,+15550001320,2025-07-20,meta,camp_meta_7,ad_3122,supplement_trial,health,NY,desktop,344,1,1,109
L01321,user1321@example.com,+15550001321,2026-03-21,tiktok,camp_tiktok_4,ad_5420,personal_loan_calc,finance,OH,desktop,100,0,0,100
L01322,user1322@example.com,+15550001322,2026-04-19,taboola,camp_taboola_7,ad_8600,supplement_trial,health,NC,tablet,71,1,1,64
L01323,user1323@example.com,+15550001323,2025-11-10,google_search,camp_google_search_3,ad_9940,health_ins_compare,insurance,FL,desktop,231,0,0,231
L01324,user1324@example.com,+15550001324,2026-03-17,meta,camp_meta_2,ad_7263,solar_savings_quote,home_services,IL,desktop,104,3,1,104
L01325,user1325@example.com,+15550001325,2025-10-14,meta,camp_meta_7,ad_7975,supplement_trial,health,GA,tablet,258,1,1,70
L01326,user1326@example.com,+15550001326,2026-02-20,google_search,camp_google_search_1,ad_4666,life_insurance_quote,insurance,OH,tablet,129,3,1,34
L01327,user1327@example.com,+15550001327,2026-02-23,google_search,camp_google_search_6,ad_5323,weight_loss_guide,health,NY,tablet,126,4,1,109
L01328,user1328@example.com,+15550001328,2025-08-05,taboola,camp_taboola_6,ad_7235,life_insurance_quote,insurance,GA,mobile,328,0,0,328
L01329,user1329@example.com,+15550001329,2026-06-06,meta,camp_meta_3,ad_2526,weekly_cash_draw,sweepstakes,NC,mobile,23,1,1,23
L01330,user1330@example.com,+15550001330,2025-12-22,taboola,camp_taboola_7,ad_7091,500_giftcard_sweeps,sweepstakes,FL,tablet,189,2,1,158
L01331,user1331@example.com,+15550001331,2025-11-27,meta,camp_meta_8,ad_1833,solar_savings_quote,home_services,TX,mobile,214,3,1,78
L01332,user1332@example.com,+15550001332,2025-07-29,meta,camp_meta_8,ad_8241,win_iphone_giveaway,sweepstakes,CA,tablet,335,0,0,335
L01333,user1333@example.com,+15550001333,2026-04-08,meta,camp_meta_3,ad_4875,keto_meal_plan,health,IL,mobile,82,1,1,82
L01334,user1334@example.com,+15550001334,2026-03-24,meta,camp_meta_4,ad_4605,weekly_cash_draw,sweepstakes,NC,tablet,97,2,1,97
L01335,user1335@example.com,+15550001335,2026-02-06,tiktok,camp_tiktok_2,ad_7989,supplement_trial,health,IL,desktop,143,1,1,85
L01336,user1336@example.com,+15550001336,2026-04-27,meta,camp_meta_8,ad_6161,keto_meal_plan,health,NC,mobile,63,3,1,63
L01337,user1337@example.com,+15550001337,2025-07-04,tiktok,camp_tiktok_3,ad_5252,personal_loan_calc,finance,TX,mobile,360,2,1,141
L01338,user1338@example.com,+15550001338,2026-01-25,tiktok,camp_tiktok_4,ad_4359,health_ins_compare,insurance,AZ,tablet,155,3,1,129
L01339,user1339@example.com,+15550001339,2025-11-25,tiktok,camp_tiktok_5,ad_6256,weekly_cash_draw,sweepstakes,TX,desktop,216,2,1,78
L01340,user1340@example.com,+15550001340,2026-01-08,tiktok,camp_tiktok_8,ad_5469,auto_insurance_quiz,insurance,CA,tablet,172,4,1,158
L01341,user1341@example.com,+15550001341,2026-03-05,google_search,camp_google_search_8,ad_3682,500_giftcard_sweeps,sweepstakes,PA,tablet,116,1,1,116
